X,Y,OBJECTID,ADDRESS_ID,STATUS,FULLADDRESS,XCOORD,YCOORD,WARD_2012,WARD_2022,WARD_CHANGE
-76.979180218,38.8962903300001,180,56482,ACTIVE,1748 E STREET NE,401806.28,136492.84,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9783164409999,38.895956954,181,55280,ACTIVE,1821 E STREET NE,401881.22,136455.85,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.978821577,38.8959583980001,182,56020,ACTIVE,1803 E STREET NE,401837.4,136456,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979805922,38.8959301960001,183,57104,ACTIVE,1725 E STREET NE,401752.01,136452.85,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980069359,38.8949877850001,184,57447,ACTIVE,1716 D STREET NE,401729.18,136348.23,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980410772,38.8959303890001,185,57703,ACTIVE,1705 E STREET NE,401699.54,136452.86,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980503481,38.8949855160001,186,57842,ACTIVE,1702 D STREET NE,401691.52,136347.97,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982457596,38.894079764,187,37869,ACTIVE,324 16TH STREET NE,401522.02,136247.39,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982494313,38.8938321300001,188,39680,ACTIVE,314 16TH STREET NE,401518.84,136219.9,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981677251,38.8884988670001,189,60013,ACTIVE,1609 A STREET SE,401589.84,135627.88,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9824425209999,38.8869463,190,61024,ACTIVE,1538 MASSACHUSETTS AVENUE SE,401523.48,135455.52,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982920529,38.8878200930001,191,61456,ACTIVE,1524 INDEPENDENCE AVENUE SE,401481.99,135552.51,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982423215,38.8890505640001,192,54654,ACTIVE,19 16TH STREET SE,401525.11,135689.11,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982815461,38.889522121,193,61543,ACTIVE,1521 EAST CAPITOL STREET SE,401491.07,135741.45,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983056577,38.887173041,194,61742,ACTIVE,1516 MASSACHUSETTS AVENUE SE,401470.2,135480.68,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983113803,38.8874234830001,195,61789,ACTIVE,1517 INDEPENDENCE AVENUE SE,401465.23,135508.48,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9824234179999,38.8891619980001,196,62670,ACTIVE,15 16TH STREET SE,401525.09,135701.48,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983375036,38.8857219270001,197,44980,ACTIVE,274 15TH STREET SE,401442.6,135319.59,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983380401,38.8859481280001,198,45489,ACTIVE,264 15TH STREET SE,401442.13,135344.7,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983384445,38.885903537,199,45552,ACTIVE,266 15TH STREET SE,401441.78,135339.75,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982456594,38.8854937,200,46281,ACTIVE,257 16TH STREET SE,401522.29,135294.27,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9833907,38.886266936,201,46674,ACTIVE,250 15TH STREET SE,401441.23,135380.09,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.98342339,38.886456928,202,47415,ACTIVE,242 15TH STREET SE,401438.39,135401.18,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983399939,38.898576248,203,3786,ACTIVE,621 15TH STREET NE,401440.18,136746.52,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9820275869999,38.8983675910001,204,61007,ACTIVE,1537 GALES STREET NE,401559.23,136723.38,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982172834,38.8983878830001,205,61125,ACTIVE,1533 GALES STREET NE,401546.63,136725.63,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9769334649999,38.8977914230001,206,160,ACTIVE,704 19TH STREET NE,402001.14,136659.52,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981718649,38.8983252940001,207,1326,ACTIVE,653 16TH STREET NE,401586.03,136718.69,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9778364209999,38.897482971,208,3787,ACTIVE,621 18TH STREET NE,401922.82,136625.26,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977913743,38.8972066090001,209,5282,ACTIVE,607 18TH STREET NE,401916.12,136594.58,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9779357849999,38.8971284200001,210,5487,ACTIVE,603 18TH STREET NE,401914.21,136585.9,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983400339,38.896357848,211,20007,ACTIVE,453 15TH STREET NE,401440.19,136500.26,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9772498149999,38.8969858670001,212,55218,ACTIVE,1826 ROSEDALE STREET NE,401973.72,136570.09,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981035601,38.8871185900001,213,51208,ACTIVE,215 17TH STREET SE,401645.54,135474.67,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981989251,38.887202519,214,52044,ACTIVE,210 16TH STREET SE,401562.8,135483.97,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.98134915,38.887413485,215,59402,ACTIVE,1623 INDEPENDENCE AVENUE SE,401618.33,135507.4,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981467756,38.8874041350001,216,59420,ACTIVE,1619 INDEPENDENCE AVENUE SE,401608.04,135506.36,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981676695,38.8866267450001,217,59982,ACTIVE,1612 MASSACHUSETTS AVENUE SE,401589.93,135420.06,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981956635,38.88673579,218,60412,ACTIVE,1602 MASSACHUSETTS AVENUE SE,401565.64,135432.16,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982461265,38.8847809580001,219,37910,ACTIVE,323 16TH STREET SE,401521.9,135215.15,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982818729,38.8864826940001,220,61409,ACTIVE,1523 MASSACHUSETTS AVENUE SE,401490.85,135404.05,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9787750529999,38.888826641,221,33254,ACTIVE,36 18TH STREET SE,401841.62,135664.32,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979695851,38.8962748370001,222,56964,ACTIVE,1728 E STREET NE,401761.55,136491.11,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981938865,38.896830751,223,60115,ACTIVE,1606 F STREET NE,401566.96,136552.78,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9818428629999,38.8976448220001,224,60130,ACTIVE,1606 ROSEDALE STREET NE,401575.27,136643.15,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981355343,38.8985590940001,225,60203,ACTIVE,1608 GALES STREET NE,401617.54,136744.65,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9819908549999,38.896831299,226,60247,ACTIVE,1604 F STREET NE,401562.45,136552.84,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981932661,38.8976599700001,227,60417,ACTIVE,1602 ROSEDALE STREET NE,401567.48,136644.83,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9799666009999,38.8980363790001,228,58195,ACTIVE,1669 GALES STREET NE,401738.02,136686.65,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980585194,38.897164294,229,58307,ACTIVE,1659 ROSEDALE STREET NE,401684.38,136589.83,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980693012,38.8974652810001,230,58385,ACTIVE,1650 ROSEDALE STREET NE,401675.02,136623.24,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980695624,38.89718341,231,58474,ACTIVE,1655 ROSEDALE STREET NE,401674.8,136591.95,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.98091522,38.8972127230001,232,58556,ACTIVE,1647 ROSEDALE STREET NE,401655.75,136595.2,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980735548,38.8974718640001,233,58575,ACTIVE,1648 ROSEDALE STREET NE,401671.33,136623.97,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980592304,38.898148549,234,58658,ACTIVE,1641 GALES STREET NE,401683.74,136699.09,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9792202639999,38.884655029,235,39357,ACTIVE,317 18TH STREET SE,401803.1,135201.23,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979220711,38.8847053860001,236,39602,ACTIVE,315 18TH STREET SE,401803.06,135206.82,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9804856229999,38.884837577,237,39684,ACTIVE,314 17TH STREET SE,401693.31,135221.47,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9820090589999,38.8849831270001,238,40152,ACTIVE,312 16TH STREET SE,401561.13,135237.6,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981982509,38.8856005580001,239,45771,ACTIVE,262 16TH STREET SE,401563.42,135306.14,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981991442,38.8844565840001,240,36004,ACTIVE,334 16TH STREET SE,401562.67,135179.15,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981044587,38.884533816,241,36213,ACTIVE,333 17TH STREET SE,401644.82,135187.74,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9819661769999,38.88455279,242,37090,ACTIVE,330 16TH STREET SE,401564.86,135189.83,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982492529,38.88465998,243,37525,ACTIVE,327 16TH STREET SE,401519.19,135201.72,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9810216079999,38.884694342,244,37565,ACTIVE,325 17TH STREET SE,401646.81,135205.56,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980511161,38.884595706,245,37873,ACTIVE,324 17TH STREET SE,401691.1,135194.62,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981993851,38.885873513,246,47416,ACTIVE,242 16TH STREET SE,401562.43,135336.44,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.97952522,38.8851082950001,247,56668,ACTIVE,1733 MASSACHUSETTS AVENUE SE,401776.63,135251.54,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979396715,38.884284365,248,56733,ACTIVE,1736 D STREET SE,401787.8,135160.08,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.97972047,38.8842846920001,249,56806,ACTIVE,1730 D STREET SE,401759.71,135160.11,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.979776024,38.8842843420001,250,56963,ACTIVE,1728 D STREET SE,401754.89,135160.07,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980221721,38.8842836970001,251,57520,ACTIVE,1712 D STREET SE,401716.22,135159.99,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981396667,38.885531912,252,59151,ACTIVE,1628 C STREET SE,401614.25,135298.53,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981665306,38.884296454,253,59963,ACTIVE,1612 D STREET SE,401590.97,135161.38,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9826308259999,38.8851821260001,254,61052,ACTIVE,1531 C STREET SE,401507.18,135259.68,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9826893589999,38.8843044480001,255,61087,ACTIVE,1532 D STREET SE,401502.12,135162.25,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982575503,38.885176443,256,61116,ACTIVE,1533 C STREET SE,401511.98,135259.05,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982722342,38.8851748430001,257,61350,ACTIVE,1527 C STREET SE,401499.24,135258.87,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.982835172,38.885206479,258,61396,ACTIVE,1523 C STREET SE,401489.45,135262.38,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9831312699999,38.8852060720001,259,62030,ACTIVE,1513 C STREET SE,401463.76,135262.33,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983354064,38.885208086,260,62526,ACTIVE,1505 C STREET SE,401444.43,135262.55,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981024705,38.8838833180001,261,148469,ACTIVE,407 17TH STREET SE,401646.56,135115.53,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981029137,38.8836854040001,262,149611,ACTIVE,425 17TH STREET SE,401646.18,135093.56,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981021459,38.8839524110001,263,150794,ACTIVE,401 17TH STREET SE,401646.84,135123.2,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-77.0178976559999,38.9065889890001,264,307192,ACTIVE,455 RIDGE STREET NW,398447.83,137636.02,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.021731605,38.9054848160001,265,307205,ACTIVE,1127 7TH STREET NW,398115.26,137513.52,Ward 6,Ward 2,FROM Ward 6 TO Ward 2
-77.00104494,38.8796240660001,266,306056,ACTIVE,337 VIRGINIA AVENUE SE,399909.53,134642.55,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0010957649999,38.8796249660001,267,306055,ACTIVE,335 VIRGINIA AVENUE SE,399905.12,134642.65,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000339497,38.878897904,268,306048,ACTIVE,910 4TH STREET SE,399970.74,134561.94,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.00185917,38.87945641,269,306057,ACTIVE,818 3RD STREET SE,399838.88,134623.94,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0002761109999,38.8789254700001,270,306049,ACTIVE,914 4TH STREET SE,399976.24,134565,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000217681,38.878924479,271,306050,ACTIVE,916 4TH STREET SE,399981.31,134564.89,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0011235379999,38.8794658780001,272,306061,ACTIVE,324 I STREET SE,399902.71,134624.99,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001839704,38.879872688,273,306062,ACTIVE,800 3RD STREET SE,399840.57,134670.15,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001149932,38.8796251460001,274,306063,ACTIVE,333 VIRGINIA AVENUE SE,399900.42,134642.67,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0018367019999,38.8796567570001,275,306058,ACTIVE,810 3RD STREET SE,399840.83,134646.18,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.9997489679999,38.8787703450001,276,82545,ACTIVE,921 5TH STREET SE,400021.98,134547.78,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0012032929999,38.879631542,277,306069,ACTIVE,331 VIRGINIA AVENUE SE,399895.79,134643.38,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001460064,38.879468667,278,306070,ACTIVE,312 I STREET SE,399873.51,134625.3,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001832441,38.8797855770001,279,306059,ACTIVE,804 3RD STREET SE,399841.2,134660.48,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000974177,38.8796176710001,280,306064,ACTIVE,339 VIRGINIA AVENUE SE,399915.67,134641.84,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.995966363,38.8778285380001,281,75604,ACTIVE,1016 7TH STREET SE,400350.2,134443.24,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.994420028,38.8773421110001,282,80097,ACTIVE,811 L STREET SE,400484.38,134389.25,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.994204172,38.8773623700001,283,80575,ACTIVE,819 L STREET SE,400503.11,134391.5,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.9929559839999,38.877008722,284,82686,ACTIVE,925 POTOMAC AVENUE SE,400611.42,134352.25,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.992883489,38.8770678120001,285,151215,ACTIVE,929 POTOMAC AVENUE SE,400617.71,134358.81,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000792199,38.879586773,286,306065,ACTIVE,801 4TH STREET SE,399931.46,134638.41,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.002698263,38.8785669050001,287,148315,RETIRE,202 K STREET SE,399766.07,134525.2,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0018436139999,38.8795276660001,288,148325,ACTIVE,816 3RD STREET SE,399840.23,134631.85,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001596637,38.879598656,289,148342,ACTIVE,319 VIRGINIA AVENUE SE,399861.66,134639.73,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001355882,38.879632981,290,148345,ACTIVE,325 VIRGINIA AVENUE SE,399882.55,134643.54,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001731352,38.8791336410001,291,148347,ACTIVE,305 I STREET SE,399849.97,134588.11,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001616218,38.879118869,292,148349,ACTIVE,309 I STREET SE,399859.96,134586.47,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001827111,38.8786792560001,293,148361,ACTIVE,920 3RD STREET SE,399841.66,134537.67,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001828839,38.878643132,294,148362,ACTIVE,922 3RD STREET SE,399841.51,134533.66,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001649051,38.878561699,295,148364,ACTIVE,306 K STREET SE,399857.11,134524.62,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000133896,38.879119691,296,155628,ACTIVE,411 I STREET SE,399988.58,134586.56,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000056679,38.878253354,297,155635,ACTIVE,415 K STREET SE,399995.28,134490.39,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001036853,38.878263528,298,156057,ACTIVE,329 K STREET SE,399910.23,134491.52,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000380983,38.8782241660001,299,156423,RETIRE,1000 4TH STREET SE,399967.14,134487.15,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.006596451,38.874263888,300,307842,ACTIVE,75 N STREET SE,399427.79,134047.55,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000937872,38.87946642,301,306082,ACTIVE,330 I STREET SE,399918.82,134625.05,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001405667,38.879468037,302,306083,ACTIVE,314 I STREET SE,399878.23,134625.23,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0026944479999,38.878257466,303,148280,RETIRE,203 K STREET SE,399766.4,134490.85,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.002741223,38.8778672220001,304,148293,RETIRE,1016 2ND STREET SE,399762.34,134447.53,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0022439639999,38.8787574420001,305,148307,RETIRE,915 3RD STREET SE,399805.49,134546.35,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.002242017,38.879139938,306,148314,RETIRE,215 I STREET SE,399805.66,134588.81,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001834629,38.8797008080001,307,306077,ACTIVE,808 3RD STREET SE,399841.01,134651.07,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000791269,38.8789192510001,308,148368,ACTIVE,913 4TH STREET SE,399931.54,134564.31,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0015400349999,38.878917442,309,148381,RETIRE,320 K STREET SE,399866.57,134564.11,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.00095018,38.877703297,310,148398,ACTIVE,332 L STREET SE,399917.75,134429.33,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0007755839999,38.8778733770001,311,148406,ACTIVE,1019 4TH STREET SE,399932.9,134448.21,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-76.999732033,38.8770607320001,312,148418,RETIRE,1109 5TH STREET SE,400023.45,134358,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0027568089999,38.878569876,313,150221,RETIRE,200 K STREET SE,399760.99,134525.53,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0008839239999,38.878571166,314,150696,ACTIVE,336 K STREET SE,399923.5,134525.67,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0007750249999,38.8794686730001,315,306073,ACTIVE,338 I STREET SE,399932.95,134625.3,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.007157074,38.874046392,316,152354,RETIRE,1322 HALF STREET SE,399379.14,134023.41,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001810421,38.8794836160001,317,306074,ACTIVE,820 3RD STREET SE,399843.11,134626.96,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001256192,38.8796313610001,318,306078,ACTIVE,329 VIRGINIA AVENUE SE,399891.2,134643.36,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.0018462629999,38.8794823540001,319,306075,ACTIVE,822 3RD STREET SE,399840,134626.82,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000827118,38.879474799,320,306084,ACTIVE,336 I STREET SE,399928.43,134625.98,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.001831979,38.8797443180001,321,306076,ACTIVE,806 3RD STREET SE,399841.24,134655.9,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000993652,38.8794650680001,322,306081,ACTIVE,328 I STREET SE,399913.98,134624.9,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.000791391,38.8795356960001,323,306072,ACTIVE,803 4TH STREET SE,399931.53,134632.74,Ward 6,Ward 8,FROM Ward 6 TO Ward 8
-77.01485158,38.898069762,324,238367,ACTIVE,633 3RD STREET NW,398711.88,136690.27,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-77.0174148089999,38.8990272680001,325,237589,ACTIVE,441 G STREET NW,398489.55,136796.6,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-77.0158593899999,38.8987766060001,326,237747,ACTIVE,711 4TH STREET NW,398624.47,136768.75,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-77.0156407429999,38.896852359,327,237750,ACTIVE,555 4TH STREET NW,398643.4,136555.14,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-77.015508656,38.899066362,328,306693,ACTIVE,750 3RD STREET NW,398654.9,136800.91,Ward 2,Ward 6,FROM Ward 2 TO Ward 6
-76.981982021,38.887988589,329,69377,ACTIVE,126 16TH STREET SE,401563.41,135571.23,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9810188169999,38.888253644,330,72824,ACTIVE,115 17TH STREET SE,401646.97,135600.67,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983430399,38.8885347120001,331,76071,ACTIVE,100 15TH STREET SE,401437.74,135631.83,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.978777736,38.8879429190001,332,70087,ACTIVE,124 18TH STREET SE,401841.41,135566.22,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9787677689999,38.8881267780001,333,72748,ACTIVE,116 18TH STREET SE,401842.27,135586.63,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9792137329999,38.8880855100001,334,72825,ACTIVE,115 18TH STREET SE,401803.58,135582.04,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9787711829999,38.888275327,335,74527,ACTIVE,110 18TH STREET SE,401841.97,135603.12,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9810744059999,38.89725653,336,58664,ACTIVE,1641 ROSEDALE STREET NE,401641.94,136600.06,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981085854,38.897994587,337,58723,ACTIVE,1644 KRAMER STREET NE,401640.93,136681.99,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9808115559999,38.8981808350001,338,58893,ACTIVE,1633 GALES STREET NE,401664.72,136702.67,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.98119752,38.896829643,339,58922,ACTIVE,1634 F STREET NE,401631.27,136552.67,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980887189,38.8977114210001,340,58957,ACTIVE,1635 KRAMER STREET NE,401658.17,136650.56,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981306492,38.8975753730001,341,59033,ACTIVE,1630 ROSEDALE STREET NE,401621.8,136635.45,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9813584469999,38.8968263360001,342,59158,ACTIVE,1628 F STREET NE,401617.31,136552.3,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.980975395,38.8985086760001,343,59485,ACTIVE,1620 GALES STREET NE,401650.5,136739.06,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981554563,38.8976026180001,344,59502,ACTIVE,1620 ROSEDALE STREET NE,401600.28,136638.47,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981036032,38.898508055,345,59600,ACTIVE,1618 GALES STREET NE,401645.24,136738.99,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981607127,38.897612445,346,59618,ACTIVE,1618 ROSEDALE STREET NE,401595.72,136639.56,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.98088881,38.8994065250001,347,59764,RETIRE,1617 BENNING ROAD NE,401657.99,136838.73,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9817349099999,38.896498401,348,60021,ACTIVE,1609 F STREET NE,401584.66,136515.89,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983407793,38.8990050470001,349,76466,ACTIVE,705 15TH STREET NE,401439.49,136794.12,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.983408705,38.8990481070001,350,76591,ACTIVE,707 15TH STREET NE,401439.41,136798.9,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977659997,38.898006864,351,76732,ACTIVE,709 18TH STREET NE,401938.11,136683.42,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9815545819999,38.89886568,352,77109,ACTIVE,713 16TH STREET NE,401600.25,136778.68,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977624447,38.8981475680001,353,77404,ACTIVE,717 18TH STREET NE,401941.19,136699.04,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.976848734,38.8981518310001,354,77611,ACTIVE,720 19TH STREET NE,402008.48,136699.53,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.9768301519999,38.898217948,355,77904,ACTIVE,724 19TH STREET NE,402010.09,136706.87,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.981455338,38.8992641040001,356,77967,ACTIVE,725 16TH STREET NE,401608.85,136822.91,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977506056,38.8985120230001,357,78486,ACTIVE,737 18TH STREET NE,401951.45,136739.5,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
-76.977551537,38.8983195230001,358,149072,ACTIVE,725 18TH STREET NE,401947.51,136718.13,Ward 6,Ward 7,FROM Ward 6 TO Ward 7
